,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
690,Amazon,"Seattle, WA", 6/24/20,L6,Web Development (Front-End),,"$170,000"
691,Uber,"San Francisco, CA", 6/24/20,L4,ML / AI,,"$250,000"
692,Lyft,"San Francisco, CA", 6/23/20,T5,Product,,"$480,000"
693,Walmart Labs,"Dublin, CA", 6/23/20,E6,supply chain,,"$240,000"
694,EY,"San Francisco, CA", 6/23/20,Supervising Associate,ML / AI,,"$148,000"
695,Microsoft,"Seattle, WA", 6/23/20,63,Mobile (iOS + Android),,"$230,000"
696,Uber,"Bangalore, KA, India", 6/22/20,L5,Android,,"$100,000"
697,AppDynamics,"San Francisco, CA", 6/21/20,G12,Web Development (Front-End),,"$275,000"
698,Facebook,"Menlo Park, CA", 6/21/20,L6 Product Manager,advertising,,"$550,000"
699,Amazon,"Seattle, WA", 6/20/20,L6,Customer experience,,"$265,000"
700,Mastercard,"Purchase, NY", 6/19/20,Manager,API Development (Back-End),,"$156,000"
701,Cisco,"San Jose, CA", 6/19/20,Grade 11,Networking,,"$197,000"
702,Apple,"Cupertino, CA", 6/19/20,ICT 4,DevOps,,"$270,000"
703,Mastercard,"Singapore, SG, Singapore", 6/19/20,Director,payments,,"$300,000"
704,Google,"Mountain View, CA", 6/18/20,L4,Full Stack,,"$237,000"
705,Microsoft,"Redmond, WA", 6/18/20,62,Cloud Infrastructure,,"$193,000"
706,Facebook,"Menlo Park, CA", 6/18/20,IC5,ML / AI,,"$310,000"
707,Walmart Labs,"Toronto, ON, Canada", 6/18/20,Senior,Product,,"$90,000"
708,IBM,"Austin, TX", 6/18/20,Program Director,ML / AI,,"$205,000"
709,Booking.com,"Amsterdam, NH, Netherlands", 6/18/20,F,Distributed Systems (Back-End),,"$150,000"
710,Flipkart,"Bangalore, KA, India", 6/18/20,G10,Mobile (iOS + Android),,"$53,000"
711,Cerner,"Kansas City, MO", 6/17/20,32,DevOps,,"$134,000"
712,Microsoft,"Seattle, WA", 6/17/20,63,Full Stack,,"$187,000"
713,Amazon,"Seattle, WA", 6/17/20,L6,ML / AI,,"$268,000"
714,Facebook,"Menlo Park, CA", 6/17/20,IC5,Full Stack,,"$391,000"
715,Amazon,"Seattle, WA", 6/17/20,L5,HW,,"$172,000"
716,Airbnb,"San Francisco, CA", 6/17/20,L5,Product,,"$400,000"
717,Walmart Labs,"San Bruno, CA", 6/16/20,E4,Web Development (Front-End),,"$192,000"
718,Facebook,"San Francisco, CA", 6/16/20,IC4,Full Stack,,"$233,000"
719,Macy's,"New York, NY", 6/16/20,L4,ML / AI,,"$100,000"
720,Samsung,"Mountain View, CA", 6/16/20,Staff Product Manager,Web Development (Front-End),,"$250,000"
721,Facebook,"Menlo Park, CA", 6/16/20,IC5,Web Development (Front-End),,"$308,000"
722,Microsoft,"Redmond, WA", 6/15/20,65,iOS,,"$350,000"
723,LinkedIn,"San Francisco, CA", 6/14/20,Senior Product Manager,Other,,"$413,000"
724,Synopsys,"San Francisco, CA", 6/14/20,Senior,Security,,"$196,000"
725,Oracle,"Pleasanton, CA", 6/14/20,IC-5,Product Management,,"$160,000"
726,Grab,"Singapore, SG, Singapore", 6/14/20,G3,PM,,"$68,000"
727,Intel,"Petach Tikva, HM, Israel", 6/14/20,Grade 9,Wireless,,"$223,000"
728,Intuit,"Mountain View, CA", 6/13/20,l4,IoS,,"$190,000"
729,Google,"Mountain View, CA", 6/13/20,L5,Simulation,,"$311,000"
730,Expedia Group,"Seattle, WA", 6/12/20,Sr. Director,Full Stack,,"$360,000"
731,Autodesk,"San Francisco, CA", 6/12/20,IC5,business,,"$300,000"
732,VMware,"Seattle, WA", 6/12/20,Senior Product Line Manager,Distributed Systems (Back-End),,"$330,000"
733,Expedia,"Seattle, WA", 6/11/20,L,Full Stack,,"$143,000"
734,Dropbox,"San Francisco, CA", 6/11/20,IC5,API Development (Back-End),,"$487,000"
735,Facebook,"London, EN, United Kingdom", 6/11/20,IC 6,Product management,,"$400,000"
736,AWS,"Seattle, WA", 6/10/20,L6,ML / AI,,"$210,000"
737,Workday,"Pleasanton, CA", 6/10/20,p4,Web Development (Front-End),,"$182,000"
738,Uber,"Hyderabad, TS, India", 6/10/20,L5A,iOS,,"$119,000"
739,Workday,"Pleasanton, C",| 6/9/20,P4,Web Development (Front-End),,"$185,000"
740,Walmart Labs,"Sunnyvale, C",| 6/9/20,X4,iOS,,"$212,000"
741,Lyft,"San Francisco, C",| 6/9/20,T3,Product,,"$221,000"
742,Google,"Los Angeles, C",| 6/9/20,5,Generalist,,"$318,000"
743,Intuit,"Mountain View, C",| 6/9/20,Group PM,Full Stack,,"$325,000"
744,Cisco,"Galway, GY, Irelan",| 6/9/20,Grade 10,Networking,,"$115,000"
745,Twitter,"San Francisco, C",| 6/9/20,6,Distributed Systems (Back-End),,"$350,000"
746,Amazon,"Irvine, C",| 6/8/20,L6,Full Stack,,"$215,000"
747,Salesforce,"San Francisco, C",| 6/8/20,Senior Director,Mobile (iOS + Android),,"$441,000"
748,Visa,"San Francisco, C",| 6/8/20,Rotational Associate Product Manger,API Development (Back-End),,"$95,000"
749,Walmart Labs,"Sunnyvale, C",| 6/8/20,E4,Product management,,"$238,000"
750,Apple,"Cupertino, C",| 6/8/20,IC4,Software & Services,,"$322,000"
751,Intuit,"Mountain View, C",| 6/8/20,PM 2,Android,,"$180,000"
752,Facebook,"London, EN, United Kingdo",| 6/8/20,IC6,CI,,"$321,000"
753,Verizon,"Sunnyvale, C",| 6/7/20,L2,Full Stack,,"$190,000"
754,Uber,"San Francisco, C",| 6/7/20,Senior Product Manager,Product Management,,"$350,000"
755,Audible,"Newark, N",| 6/7/20,L5,Product,,"$171,000"
756,amazon,"Seattle, W",| 6/7/20,PM ll,retail,,"$185,000"
757,Uber,"San Francisco, C",| 6/6/20,Product Manager I,Mobile (iOS + Android),,"$160,000"
758,Apple,"Cupertino, C",| 6/6/20,ICT4,Subscriptions,,"$200,000"
759,ExxonMobil,"Houston, T",| 6/6/20,Senior,DevOps,,"$135,000"
760,Microsoft,"Hyderabad, AP, Indi",| 6/6/20,64,Product,,"$86,000"
761,Nvidia,"Santa Clara, C",| 6/5/20,IC2,ML / AI,,"$160,000"
762,Facebook,"Menlo Park, C",| 6/5/20,IC5,Mobile,,"$320,000"
763,Microsoft,"Seattle, W",| 6/5/20,62,Full Stack,,"$169,000"
764,Salesforce,"San Francisco, C",| 6/5/20,Director,Distributed Systems (Back-End),,"$530,000"
765,Microsoft,"Seattle, W",| 6/5/20,66,Business Dev,,"$350,000"
766,Postmates,"San Francisco, C",| 6/5/20,Product Manager,Android,,"$142,000"
767,Google,"Pittsburgh, P",| 6/5/20,L5,ML / AI,,"$254,000"
768,Nerdwallet,"San Francisco, C",| 6/4/20,Senior Product Manager,Web Development (Front-End),,"$194,000"
769,LinkedIn,"Bangalore, KA, Indi",| 6/4/20,Product Manager,ML / AI,,"$66,000"
770,workday,"San Francisco, C",| 6/4/20,P4,ML / AI,,"$305,000"
771,Microsoft,"Redmond, W",| 6/3/20,65,ML / AI,,"$280,000"
772,Google,"San Bruno, C",| 6/3/20,L4,Trust & Safety,,"$254,000"
773,american express,"New York, N",| 6/3/20,b35,product owner,,"$108,000"
774,Amazon,"Seattle, W",| 6/3/20,L6,Payments,,"$235,000"
775,Apple,"Austin, T",| 6/3/20,ICT4,API Development (Back-End),,"$317,000"
776,Microsoft,"Redmond, W",| 6/3/20,59,Cloud,,"$109,000"
777,Facebook,"London, EN, United Kingdo",| 6/3/20,L6 Product Manager,ML / AI,,"$275,000"
778,Microsoft,"Redmond, W",| 6/2/20,63,Business Plan,,"$185,000"
779,GoDaddy,"Kirkland, W",| 6/2/20,Product Manager 1,API Development (Back-End),,"$113,000"
780,Samsung,"Seoul, KG, Korea, Sout",| 6/2/20,CL4,Full Stack,,"$110,000"
781,Facebook,"Seattle, W",| 6/2/20,L4 Product Manager,ML / AI,,"$185,000"
782,Facebook,"Menlo Park, C",| 6/2/20,L6 Product Manager,Internal tools,,"$484,000"
783,Blue Origin,"Kent, W",| 6/2/20,L3,Full Stack,,"$125,000"
784,Uber,"Hyderabad, TS, Indi",| 6/2/20,L4,ML / AI,,"$66,000"
785,Microsoft,"Sunnyvale, C",| 6/1/20,Senior PM,Networking,,"$300,000"
786,eBay,"Austin, T",| 6/1/20,L25,Web Development (Front-End),,"$190,000"
787,Splunk,"San Jose, CA", 5/31/20,Senior Product Manager,Security,,"$302,000"
788,Lyft,"San Francisco, CA", 5/31/20,L4,Web Development (Front-End),,"$325,000"
789,Amazon,"Seattle, WA", 5/31/20,L6,Full Stack,,"$200,000"
790,Dropbox,"San Francisco, CA", 5/31/20,Director,Product,,"$600,000"
791,Bosch,"Bangalore, KA, India", 5/31/20,53,ML / AI,,"$42,000"
792,Wayfair,"Boston, MA", 5/30/20,L4,Sce,,"$230,000"
793,Amazon,"Seattle, WA", 5/30/20,L6,Full Stack,,"$253,000"
794,Uber,"San Francisco, CA", 5/30/20,Associate Product Manager,Full Stack,,"$157,000"
795,Facebook,"Menlo Park, CA", 5/30/20,L4 Product Manager,,,"$221,000"
796,Splunk,"San Francisco, CA", 5/29/20,Director,Security,,"$375,000"
797,GE Healthcare,"Hillsboro, OR", 5/29/20,Senior Product Manager,Electronic Medical Records,,"$180,000"
798,Amazon,"Seattle, WA", 5/29/20,L7,Retail,,"$310,000"
799,HP,"Houston, TX", 5/29/20,Senior,PC hardware,,"$145,000"
800,Microsoft,"Redmond, WA", 5/29/20,60,UX Research,,"$154,000"
801,Microsoft,"Seattle, WA", 5/28/20,65,Engineering,,"$355,000"
802,Amazon,"Seal Beach, CA", 5/28/20,L6,Full Stack,,"$189,000"
803,Google,"Mountain View, CA", 5/28/20,L5,API Development (Back-End),,"$290,000"
804,Intuit,"San Diego, CA", 5/28/20,Senior PM,Full Stack,,"$231,000"
805,Amazon,"Los Angeles, CA", 5/28/20,6,Hardware,,"$250,000"
806,Workday,"Pleasanton, CA", 5/28/20,P3,Web Development (Front-End),,"$210,000"
807,Roblox,"San Mateo, CA", 5/28/20,APM,Product,,"$130,000"
808,Facebook,"New York, NY", 5/28/20,IC6,ML / AI,,"$489,000"
809,Google,"Mountain View, CA", 5/28/20,L5,Android,,"$389,000"
810,Dell,"Austin, TX", 5/28/20,Sr. Product Manager,Web Development (Front-End),,"$140,000"
811,Facebook,"New York, NY", 5/28/20,M1,Full Stack,,"$354,000"
812,Walmart,"Sunnyvale, CA", 5/27/20,Senior,Product,,"$284,000"
813,ultimate software,"Allen, TX", 5/27/20,3,Security,,"$190,000"
814,Google,"Mountain View, CA", 5/27/20,Product Manager 1,Full Stack,,"$183,000"
815,Microsoft,"Seattle, WA", 5/27/20,65,Web Development (Front-End),,"$335,000"
816,Convoy,"Seattle, WA", 5/27/20,L5,Distributed Systems (Back-End),,"$160,000"
817,Boeing,"Seattle, WA", 5/27/20,4,Full Stack,,"$140,000"
818,SAP,"San Ramon, CA", 5/27/20,T5,B2B SaaS,,"$541,000"
819,Microsoft,"Redmond, WA", 5/26/20,61,Internationalization,,"$177,000"
820,Mcafee,"Santa Clara, CA", 5/26/20,Director,Security,,"$270,000"
821,Microsoft,"Redmond, WA", 5/26/20,63,ML / AI,,"$202,000"
822,Airbnb,"San Francisco, CA", 5/26/20,Product Manager L4,Guest,,"$300,000"
823,Facebook,"London, EN, United Kingdom", 5/26/20,L5 Product Manager,DevOps,,"$194,000"
824,Microsoft,"Redmond, WA", 5/25/20,64,ML / AI,,"$232,000"
825,Oracle,"Redwood City, CA", 5/25/20,IC-5,DevOps,,"$190,000"
826,Okta,"San Francisco, CA", 5/25/20,Product Manager,Product,,"$250,000"
827,Facebook,"San Francisco, CA", 5/24/20,IC3,rpm,,"$166,000"
828,Amazon,"Seattle, WA", 5/24/20,L6,Customer experiences,,"$200,000"
829,Amazon,"Seattle, WA", 5/23/20,L6,Product,,"$250,000"
830,Amazon,"Seattle, WA", 5/23/20,L6,Full Stack,,"$191,000"
831,Dropbox,"San Francisco, CA", 5/23/20,IC3,Web Development (Front-End),,"$255,000"
832,Snap,"Los Angeles, CA", 5/23/20,L5,Full Stack,,"$609,000"
833,T-Mobile,"Bellevue, WA", 5/23/20,7,Full Stack,,"$210,000"
834,Microsoft,"Seattle, WA", 5/22/20,61,Government,,"$152,000"
835,Western Digital,"San Jose, CA", 5/22/20,110,Hardware,,"$264,000"
836,eBay,"New York, NY", 5/22/20,Director,ML / AI,,"$500,000"
837,Xero,"San Francisco, CA", 5/22/20,Senior,Product Development,,"$170,000"
838,Amazon,"Seattle, WA", 5/22/20,L6,Security,,"$250,000"
839,eBay,"San Jose, CA", 5/22/20,Senior Product Manager,Full Stack,,"$200,000"
840,Microsoft,"Redmond, WA", 5/21/20,61,Business,,"$160,000"
841,Google,"Seattle, WA", 5/20/20,L8,Distributed Systems (Back-End),,"$1,000,000"
842,Amazon,"Los Angeles, CA", 5/19/20,L7,Full Stack,,"$350,000"
843,Cisco,"San Jose, CA", 5/19/20,L10,Networking,,"$220,000"
844,Workday,"Dublin, DN, Ireland", 5/19/20,Product Manager,Distributed Systems (Back-End),,"$74,000"
845,Uber,"San Francisco, CA", 5/19/20,L5B,ML / AI,,"$502,000"
846,Amazon,"Seattle, WA", 5/18/20,L6,Retail,,"$272,000"
847,Facebook,"Menlo Park, CA", 5/18/20,IC5,Generalist,,"$334,000"
848,Microsoft,"Redmond, WA", 5/17/20,Senior PM,Gaming,,"$330,000"
849,Amazon,"Irvine, CA", 5/17/20,L6,TV software,,"$197,000"
850,Microsoft,"Minneapolis, MN", 5/16/20,64,Product,,"$228,000"
851,Airbnb,"San Francisco, CA", 5/16/20,Product Lead L6,Full Stack,,"$570,000"
852,Amazon,"Seattle, WA", 5/16/20,L6,API Development (Back-End),,"$220,000"
853,Amazon,"Seattle, WA", 5/16/20,L7,Web Development (Front-End),,"$365,000"
854,Google,"Mountain View, CA", 5/16/20,L6,Product Operations,,"$340,000"
855,Microsoft,"Seattle, WA", 5/15/20,64,ML / AI,,"$250,000"
856,Microsoft,"Seattle, WA", 5/15/20,63,"data, ML",,"$250,000"
857,Facebook,"Menlo Park, CA", 5/15/20,L4 Product Manager,Product,,"$220,000"
858,Uber,"San Francisco, CA", 5/14/20,L4,ML / AI,,"$140,000"
859,Intuit,"Mountain View, CA", 5/14/20,Senior PM,Full Stack,,"$315,000"
860,Google,"San Francisco, CA", 5/14/20,L3,Full Stack,,"$170,000"
861,Uber,"San Francisco, CA", 5/14/20,L6,Product manager,,"$515,000"
862,Groupon,"Seattle, WA", 5/14/20,L8,eCommerce,,"$300,000"
863,Amazon,"Seattle, WA", 5/14/20,L7,AWS,,"$550,000"
864,Booking.com,"Amsterdam, NH, Netherlands", 5/14/20,F,ML / AI,,"$133,000"
865,Autodesk,"San Francisco, CA", 5/13/20,Product Manager,Analytics,,"$206,000"
866,Amazon,"Portland, OR", 5/13/20,L6,DevRel,,"$236,000"
867,Amazon,"San Francisco, CA", 5/13/20,L6,Product,,"$210,000"
868,Salesforce,"Bellevue, WA", 5/12/20,Director,Infrastructure,,"$350,000"
869,IBM,"Cambridge, MA", 5/12/20,7,ML / AI,,"$124,000"
870,Factset,"New York, NY", 5/12/20,1,Web Development (Front-End),,"$119,000"
871,Red Hat,"Boston, MA", 5/12/20,Senior Principal,Security,,"$250,000"
872,Google,"Florida, NY", 5/11/20,senior,iOS,,"$60,000"
873,Facebook,"San Francisco, CA", 5/11/20,IC6,Mobile (iOS + Android),,"$520,000"
874,Amazon,"Seattle, WA", 5/11/20,L7,Product,,"$370,000"
875,Capital One,"Richmond, VA", 5/11/20,Senior Manager,ML / AI,,"$170,000"
876,Citi,"New York, NY", 5/11/20,C13,Full Stack,,"$185,000"
877,Vimeo,"New York, NY", 5/10/20,Lead,PM,,"$190,000"
878,Amazon,"Seattle, WA", 5/10/20,L6,Transportation,,"$225,000"
879,Goldman Sachs,"New York, N",| 5/9/20,Associate,Full Stack,,"$125,000"
880,Wayfair,"Boston, M",| 5/9/20,L4,Full Stack,,"$198,000"
881,Microsoft,"Seattle, W",| 5/8/20,59,API Development (Back-End),,"$169,000"
882,Google,"Mountain View, C",| 5/8/20,L7.5,Web Development (Front-End),,"$520,000"
883,Yahoo,"Los Angeles, C",| 5/8/20,IC2,PMM,,"$75,000"
884,Intel,"Hillsboro, O",| 5/8/20,Sr. Director,Systems,,"$464,000"
885,Amazon,"Seattle, W",| 5/8/20,Senior Product Manager,cost saving,,"$240,000"
886,Lyft,"New York, N",| 5/7/20,L5,ML / AI,,"$520,000"
887,Microsoft,"Seattle, W",| 5/7/20,62,Security,,"$176,000"
888,Amazon,"Seattle, W",| 5/7/20,L7,ML / AI,,"$325,000"
889,Google,"San Francisco, C",| 5/6/20,L5,Web Development (Front-End),,"$385,000"
890,Dropbox,"San Francisco, C",| 5/6/20,L4,Mobile (iOS + Android),,"$255,000"
891,Google,"Sunnyvale, C",| 5/6/20,L10,Distributed Systems (Back-End),,"$1,650,000"
892,Amazon,"Luxembourg, LU, Luxembour",| 5/6/20,IC5,Product Manager - Technical,,"$116,000"
893,Microsoft,"Seattle, W",| 5/6/20,62,Full Stack,,"$210,000"
894,Intel,"Santa Clara, C",| 5/5/20,9,ML / AI,,"$250,000"
895,FIS,"Austin, T",| 5/5/20,Senior,fintech,,"$154,000"
896,Microsoft,"Seattle, W",| 5/5/20,63,ML / AI,,"$212,000"
897,HBO,"Seattle, W",| 5/5/20,PM4,Full Stack,,"$263,000"
898,Box,"Redwood City, C",| 5/5/20,Staff Product Manager,Unfocused,,"$350,000"
899,Microsoft,"Redmond, W",| 5/5/20,64,Full Stack,,"$250,000"
900,Microsoft,"Redmond, W",| 5/5/20,60,Networking,,"$185,000"
901,Amazon,"Seattle, W",| 5/5/20,L7,Principal PMT,,"$380,000"
902,Agoda,"Bangkok, BM, Thailan",| 5/5/20,Lead Product Manager,Growth,,"$230,000"
903,Citrix Systems Inc,"Santa Clara, C",| 5/4/20,IC2,Product Manager,,"$141,000"
904,Bird,"Los Angeles, C",| 5/4/20,PM,Growth,,"$145,000"
905,Google,"New York, N",| 5/4/20,L4,DevOps,,"$192,000"
906,Uber,"San Francisco, C",| 5/4/20,5a,ML / AI,,"$450,000"
907,Microsoft,"Seattle, W",| 5/4/20,62,Azure,,"$151,000"
908,Amazon,"Seattle, W",| 5/4/20,L6,ML / AI,,"$202,000"
909,Amazon,"Seattle, W",| 5/4/20,Senior Manager PM,Web Development (Front-End),,"$400,000"
910,Amazon,"Seattle, W",| 5/3/20,L6,Product manager,,"$316,000"
911,Google,"San Francisco, C",| 5/3/20,L5,Cloud,,"$276,000"
912,Microsoft,"Bellevue, W",| 5/3/20,64,metrics,,"$283,000"
913,Google,"Zurich, ZH, Switzerlan",| 5/3/20,L5,Generalist,,"$320,000"
914,IBM,"Austin, T",| 5/2/20,Director,Full Stack,,"$380,000"
915,Tenable,"Santa Clara, C",| 5/2/20,Senior,Security,,"$295,000"
916,Google,"Mountain View, C",| 5/1/20,L6,Ads,,"$415,000"
917,Amazon,"San Francisco, C",| 5/1/20,L7,Networking,,"$450,000"
918,Indeed,"Hyderabad, TS, Indi",| 5/1/20,L3,Product Management,,"$68,000"
919,Facebook,"Menlo Park, CA", 4/30/20,L4 Product Manager,Full Stack,,"$231,000"
920,Appdynamics,"San Francisco, CA", 4/30/20,G10,Backend,,"$220,000"
921,Google,"Sunnyvale, CA", 4/30/20,L6,Full Stack,,"$400,000"
922,CIsco,"San Jose, CA", 4/30/20,10,IoT,,"$200,000"
923,Capital One,"Plano, TX", 4/30/20,Manager,Full Stack,,"$149,000"
924,Expedia,"Geneva, GE, Switzerland", 4/30/20,Director,Analytics,,"$300,000"
925,Amazon,"Sunnyvale, CA", 4/29/20,L7,Full Stack,,"$476,000"
926,Amazon,"Seattle, WA", 4/29/20,L6,Full Stack,,"$188,000"
927,wework,"San Francisco, CA", 4/29/20,L7,product,,"$310,000"
928,Twitter,"San Francisco, CA", 4/29/20,Senior PM,Full Stack,,"$320,000"
929,DoorDash,"San Francisco, CA", 4/29/20,Manager,iOS,,"$139,000"
930,WeWork,"New York, NY", 4/29/20,L6,Product,,"$230,000"
931,Flipkart,"Bangalore, KA, India", 4/28/20,Senior,ML / AI,,"$70,000"
932,Spotify,"New York, NY", 4/27/20,Product Manager,Full Stack,,"$250,000"
933,Uber,"New York, NY", 4/27/20,L5A,Full Stack,,"$350,000"
934,Microsoft,"Redmond, WA", 4/27/20,60,Full Stack,,"$132,000"
935,Capital One,"Arlington, VA", 4/27/20,Manager,iOS,,"$161,000"
936,Facebook,"San Francisco, CA", 4/26/20,L6 Product Manager,Distributed Systems (Back-End),,"$480,000"
937,Amazon,"Seattle, WA", 4/26/20,L6,ML / AI,,"$275,000"
938,Postmates,"San Francisco, CA", 4/25/20,L4,Full Stack,,"$133,000"
939,Amazon,"Seattle, WA", 4/25/20,L6,Marketing,,"$360,000"
940,Microsoft,"Redmond, WA", 4/24/20,64,ML / AI,,"$220,000"
941,Cloudflare,"San Francisco, CA", 4/24/20,PM,Android,,"$500,000"
942,Microsoft,"Seattle, WA", 4/24/20,63,API Development (Back-End),,"$188,000"
943,Amazon,"Seattle, WA", 4/24/20,L6,Product Management,,"$360,000"
944,Amazon,"Los Angeles, CA", 4/24/20,L6,PM,,"$250,000"
945,Microsoft,"Seattle, WA", 4/24/20,PM 2,Distributed Systems (Back-End),,"$200,000"
946,Intuit,"San Diego, CA", 4/23/20,Senior PM,API Development (Back-End),,"$209,000"
947,Amazon,"Seattle, WA", 4/23/20,L6,Virtual Desktops,,"$315,000"
948,Amazon,"Seattle, WA", 4/23/20,L7,Full Stack,,"$427,000"
949,PayPal,"San Jose, CA", 4/23/20,T28,DevOps,,"$530,000"
950,Amazon,"Seattle, WA", 4/22/20,L7,ML / AI,,"$380,000"
951,Amazon,"San Francisco, CA", 4/22/20,L7,Full Stack,,"$419,000"
952,Microsoft,"Seattle, WA", 4/22/20,59,ML / AI,,"$161,000"
953,Shutterfly,"San Francisco, CA", 4/21/20,Director,Mobile (iOS + Android),,"$280,000"
954,Amazon,"Seattle, WA", 4/21/20,L7,Product,,"$295,000"
955,Salesforce,"San Francisco, CA", 4/21/20,Director,Security,,"$330,000"
956,Uber,"San Francisco, CA", 4/21/20,L5A,Full Stack,,"$240,000"
957,Oracle,"Bangalore, KA, India", 4/21/20,IC-4,Web Development (Front-End),,"$60,000"
958,Microsoft,"Redmond, WA", 4/20/20,63,Security,,"$210,000"
959,Microsoft,"Redmond, WA", 4/20/20,65,Mobile (iOS + Android),,"$350,000"
960,Amazon,"San Francisco, CA", 4/20/20,L6,ML / AI,,"$283,000"
961,Appfolio,"San Diego, CA", 4/20/20,Product Manager,Web Development (Front-End),,"$126,000"
962,Amazon,"Seattle, WA", 4/20/20,L6,iOS,,"$206,000"
963,Google,"New York, NY", 4/20/20,PM2 (L5),Full Stack,,"$333,000"
964,T-Mobile,"Bellevue, WA", 4/19/20,"L07 Senior Product Manager, Technical",Full Stack,,"$221,000"
965,Amazon,"Seattle, WA", 4/19/20,L7,Networking,,"$257,000"
966,Wayfair,"Boston, MA", 4/18/20,L4,Full Stack,,"$168,000"
967,Salesforce,"San Francisco, CA", 4/18/20,Senior Director,Full Stack,,"$425,000"
968,Amazon,"Seattle, WA", 4/17/20,L6,Transportation,,"$197,000"
969,Facebook,"Menlo Park, CA", 4/17/20,IC4,Web Development (Front-End),,"$251,000"
970,Apple,"Cupertino, CA", 4/17/20,ICT4,ML / AI,,"$310,000"
971,Amazon,"New York, NY", 4/17/20,L7,Distributed Systems (Back-End),,"$280,000"
972,Zillow,"Seattle, WA", 4/16/20,Senior,Web Development (Front-End),,"$222,000"
973,Nokia,"Sunnyvale, CA", 4/16/20,8,Networking,,"$150,000"
974,Facebook,"Redmond, WA", 4/16/20,L3,DevOps,,"$90,000"
975,Salesforce,"San Francisco, CA", 4/16/20,Director,Distributed Systems (Back-End),,"$338,000"
976,Facebook,"San Francisco, CA", 4/16/20,L4 Product Manager,Full Stack,,"$285,000"
977,Microsoft,"Bellevue, WA", 4/16/20,59,ML / AI,,"$171,000"
978,PayPal,"San Jose, CA", 4/15/20,T29,Distributed Systems (Back-End),,"$697,000"
979,Cisco,"San Jose, CA", 4/15/20,Grade 13,Director,,"$490,000"
980,Ibm,"Cambridge, MA", 4/15/20,Band 7,ML / AI,,"$124,000"
981,Amazon,"Seattle, WA", 4/14/20,L7,Video playback,,"$307,000"
982,Amazon,"San Francisco, CA", 4/14/20,L7,ML / AI,,"$400,000"
983,Google,"New York, NY", 4/14/20,L6,ML / AI,,"$441,000"
984,Microsoft,"Bangalore, KA, India", 4/14/20,65,Mobile (iOS + Android),,"$170,000"
985,Atlassian,"Bangalore, KA, India", 4/13/20,P5,Senior Product Manager,,"$122,000"
986,Amazon,"Seattle, WA", 4/13/20,L6,Web Development (Front-End),,"$243,000"
987,Amazon,"Santa Clara, CA", 4/13/20,L6,Compute,,"$320,000"
988,ADP,"New York, NY", 4/13/20,Normal,ML / AI,,"$160,000"
989,T-Mobile,"Bellevue, WA", 4/13/20,L08,PM for IOT,,"$156,000"
990,Amazon,"Palo Alto, CA", 4/12/20,L7,ML / AI,,"$260,000"
991,Uber,"Palo Alto, CA", 4/12/20,PM 2,Distributed Systems (Back-End),,"$312,000"
992,Amazon,"Palo Alto, CA", 4/12/20,L6,Product marketing,,"$235,000"
993,Lyft,"San Francisco, CA", 4/12/20,L3,Full Stack,,"$198,000"
994,Microsoft,"Redmond, WA", 4/12/20,59,Azure,,"$155,000"
995,ByteDance,"Beijing, BJ, China", 4/11/20,2-1,Analytics,,"$52,000"
996,Amazon,"Seattle, WA", 4/10/20,L5,Product Management,,"$145,000"
997,HubSpot,"Boston, MA", 4/10/20,Product manager,N/A,,"$135,000"
998,Salesforce,"San Francisco, CA", 4/10/20,Director,ML / AI,,"$385,000"
999,Amazon,"Seattle, WA", 4/10/20,L6,Full Stack,,"$215,000"
1000,Google,"London, EN, United Kingdom", 4/10/20,L5,Developer platforms,,"$243,000"
1001,Bank of America Merrill Lynch,"San Francisco, C",| 4/9/20,SVP,"Digital Product, Payments",,"$310,000"
1002,Amazon,"Seattle, W",| 4/9/20,L6,Full Stack,,"$225,000"
1003,Microsoft,"Seattle, W",| 4/9/20,62,Cloud,,"$189,000"
1004,Uber,"Palo Alto, C",| 4/9/20,L4,Distributed Systems (Back-End),,"$280,000"
1005,Microsoft,"Redmond, W",| 4/9/20,61,Store,,"$134,000"
1006,Intel,"Portland, O",| 4/9/20,Grade 10,na,,"$298,000"
1007,Amazon,"Seattle, W",| 4/9/20,L7,A,,"$225,000"
1008,Microsoft,"Redmond, W",| 4/8/20,Senior PM,Security,,"$172,000"
1009,Disney,"Burbank, C",| 4/7/20,Product Manager,Mobile (iOS + Android),,"$105,000"
1010,Lyft,"San Francisco, C",| 4/7/20,L5 (Senior PM),Full Stack,,"$320,000"
1011,Samsara,"Atlanta, G",| 4/7/20,2,Web Development (Front-End),,"$150,000"
1012,cisco,"San Jose, C",| 4/7/20,9,Networking,,"$180,000"
1013,Uber,"San Francisco, C",| 4/6/20,Product Manager II,iOS,,"$256,000"
1014,CBS interactive,"Los Angeles, C",| 4/6/20,Product Manager,Testing (SDET),,"$100,000"
1015,Workday,"Pleasanton, C",| 4/6/20,P1,Tools,,"$126,000"
1016,Microsoft,"Redmond, W",| 4/6/20,65,ML / AI,,"$290,000"
1017,Honeywell,"Atlanta, G",| 4/6/20,4,Product,,"$254,000"
1018,Nike,"Portland, O",| 4/6/20,Director,Analytics,,"$249,000"
1019,Amazon,"Seattle, W",| 4/5/20,L6,Web Development (Front-End),,"$220,000"
