,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
713,Etsy,"New York, NY ",12/18/18,Senior,Web,,"$161,000"
714,Etsy,"New York, NY ",12/18/18,Senior Product Designer,Web Development (Front-End),,"$158,000"
715,Microsoft,"Seattle, WA ",12/15/18,61,Mobile (iOS + Android),,"$150,000"
716,Amazon,"Seattle, WA ",12/10/18,UX Designer III,Product Design,,"$200,000"
717,Amazon,"Seattle, WA ",12/10/18,UX Designer II,End to end UX Design & testing,,"$255,000"
718,Facebook,"Menlo Park, CA ",12/10/18,L4 Product Manager,Growth,,"$225,000"
719,Google,"Menlo Park, CA ",12/10/18,L4,ML / AI,,"$235,000"
720,Walmart Labs,"San Francisco, CA", 12/8/18,E3,Web Development (Front-End),,"$180,000"
721,Google,"Zurich, ZH, Switzerland", 12/7/18,Designer III,Design,,"$180,000"
722,Pluralsight,"Salt Lake City, UT", 12/5/18,Mid level,Design,,"$105,000"
723,Salesforce,"San Francisco, CA", 12/5/18,UX Designer,API Development (Back-End),,"$140,000"
724,Cisco,"Boxborough, MA ",11/27/18,Grade 12,Security,,"$300,000"
725,Microsoft,"Bellevue, WA ",11/22/18,61,Web Development (Front-End),,"$200,000"
726,Microsoft,"Seattle, WA ",11/21/18,60,Web Development (Front-End),,"$150,000"
727,Dell,"Austin, TX ",11/18/18,Senior UX Designer,User Experience,,"$115,000"
728,Visa,"Austin, TX ",11/17/18,I5,Web Development (Front-End),,"$102,000"
729,IBM,"San Francisco, CA", 11/9/18,7,Web Development (Front-End),,"$125,000"
730,Microsoft,"Redmond, WA", 11/9/18,60,UX,,"$120,000"
731,Intuit,"San Diego, CA", 11/9/18,Principal,Product Design,,"$170,000"
732,Facebook,"Menlo Park, CA", 11/5/18,IC5,Design,,"$240,000"
733,Square,"San Francisco, CA", 11/4/18,Level 4,Design,,"$200,000"
734,Google,"Mountain View, CA ",10/31/18,L4,Mobile (iOS + Android),,"$235,000"
735,Google,"Mountain View, CA ",10/31/18,L4,Web Development (Front-End),,"$235,000"
736,Amazon,"San Francisco, CA ",10/30/18,L6,Design,,"$220,000"
737,Square,"San Francisco, CA ",10/24/18,5,none,,"$330,000"
738,Apple,"Cupertino, CA ",10/16/18,ICT4,Design,,"$247,000"
739,Booking.com,"Amsterdam, NH, Netherlands ",10/16/18,Normal,Web Development (Front-End),,"$72,000"
740,IBM,"Austin, TX ",10/11/18,Mid,Desktop and Mobile,,"$110,000"
741,Booking.com,"Amsterdam, NH, Netherlands", 10/7/18,H,Web Development (Front-End),,"$480,000"
742,Salesforce,"San Francisco, CA", 10/7/18,Associate Member of Technical Staff,Research,,"$185,000"
743,Microsoft,"Seattle, WA", 10/6/18,61,ML / AI,,"$142,000"
744,LinkedIn,"San Francisco, CA", 10/6/18,Principal,Product Design,,"$402,000"
745,Amazon,"Seattle, WA", 10/3/18,L5,Android,,"$320,000"
746,Salesforce,"San Francisco, CA", 10/2/18,Lead MTS,ML / AI,,"$228,000"
747,Microsoft,"Seattle, WA", 10/1/18,63,Ux,,"$200,000"
748,Salesforce,"San Francisco, CA", 9/30/18,Senior Designer,Full Stack,,"$173,000"
749,Google,"Mountain View, CA", 9/28/18,L3,ML / AI,,"$115,000"
750,LinkedIn,"San Francisco, CA", 9/28/18,Lead,Full Stack,,"$350,000"
751,Amazon,"Seattle, WA", 9/27/18,L4,N/A,,"$133,000"
752,ebay,"San Jose, CA", 9/27/18,Senior,Full Stack,,"$315,000"
753,Microsoft,"Seattle, WA", 9/27/18,65,UX Manager,,"$270,000"
754,IBM,"Shanghai, SH, China", 9/26/18,Senior,UX + Visual + Research,,"$125,000"
755,GoDaddy,"London, EN, United Kingdom", 9/26/18,5,Web Development (Front-End),,"$80,000"
756,Facebook,"Menlo Park, CA", 9/24/18,IC4,Web Design,,"$250,000"
757,Intuit,"San Diego, CA", 9/21/18,Principal / Architect,Product design,,"$190,000"
758,Microsoft,"Redmond, WA", 9/20/18,63,OS,,"$200,000"
759,Grab,"Singapore, SG, Singapore", 9/20/18,L4,iOS,,"$142,000"
760,Amazon,"Seattle, WA", 9/20/18,L6,Design Management,,"$220,000"
761,Lyft,"San Francisco, CA", 9/20/18,T5,Product Design,,"$395,000"
762,Google,"Mountain View, CA", 9/20/18,L4,iOS,,"$247,000"
763,Google,"Mountain View, CA", 9/11/18,L4,ML / AI,,"$270,000"
764,IBM,"San Francisco, CA", 9/10/18,3,ux,,"$90,000"
765,eBay,"San Jose, C",| 9/8/18,Designer III,Design,,"$172,000"
766,LinkedIn,"San Francisco, C",| 9/2/18,User experience designer,Design,,"$189,000"
767,Oath,"Sunnyvale, CA", 8/27/18,IC3,Mobile (iOS + Android),,"$127,000"
768,GE Digital,"San Ramon, CA", 8/23/18,Staff SWE,Interaction Design,,"$185,000"
769,Microsoft,"Seattle, WA", 8/23/18,64,UI/UX,,"$170,000"
